Long,Lat,Z,Name,COL57F246CCD9B8A4F8,COL57F246CCD9C3CBFD,COL57F246CCD9A32AA2,COL57F246CCD96845F6,COL57F246CCD9CF181E,COL57F246CCD9B7CF0F,COL57F246CCD9D7A602,COL57F246CCD9BE0A74,COL57F246CCD9FF7136,COL57F246CCD91DDEF5,COL57F246CCD9AC3ED6,COL57F246CCD92C480D,COL57F246CCD9F1884C,COL57F246CCD901AF12,COL57F246CCD993D672,COL57F246CCD95DF5A7,COL57F246CCD90C9FD7,COL57F246CCDA727A94,COL57F246CCDA80FC32,COL57F246CCDA9C46AE
-123.1785748,48.55612482,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1786128,48.55622756,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1786553,48.55641912,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1787694,48.55671657,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1788409,48.5568241,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1789429,48.55690148,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1789778,48.55691493,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1790093,48.55692359,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1790328,48.55691765,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1790955,48.55688651,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1791659,48.55686853,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.179205,48.55688967,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1792127,48.55690326,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1793052,48.55687828,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1793288,48.55687245,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1793954,48.55684796,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1794348,48.5568703,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1794937,48.55688016,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1795764,48.55688481,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1795896,48.5569065,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1796085,48.55694273,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1796599,48.55693931,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1797224,48.55695816,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1797885,48.55698498,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1799095,48.55701776,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1800268,48.55705729,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1801231,48.55709808,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1801297,48.5571138,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1801714,48.55708908,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1802541,48.55709957,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1802947,48.55714509,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1803222,48.55714893,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.180426,48.55714844,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.180499,48.55713594,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1805393,48.55717342,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1806288,48.55714709,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1806819,48.55708374,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.180692,48.55710927,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1807295,48.55713932,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1807327,48.55714788,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1807506,48.55712668,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1807993,48.55712382,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1808546,48.55713312,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1809278,48.55712113,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1809343,48.55713872,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1809897,48.55714856,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1810394,48.55721369,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.181067,48.55721895,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1810854,48.55719734,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1811682,48.55721338,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1812449,48.55721164,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1812294,48.55724265,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1813353,48.55724875,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1813569,48.55723601,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1813716,48.55728247,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1814238,48.55728513,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1814295,48.55730386,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1814788,48.55729734,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1814367,48.55734741,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1815267,48.55739492,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.181554,48.55740149,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1816433,48.55745042,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1817387,48.55752966,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1817445,48.55757502,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1817673,48.5575629,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1819001,48.55759071,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1819499,48.55758619,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1818752,48.55759297,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1819924,48.55767412,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1820155,48.55765873,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1821029,48.55772371,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1821062,48.55774403,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1821812,48.55773872,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1822095,48.55775751,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1822627,48.55777477,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1822577,48.5577731,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1822401,48.55782635,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1823638,48.55780834,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1824139,48.55780526,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1824385,48.55782483,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.18249,48.55783248,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1825607,48.55779603,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1825637,48.55781743,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1825915,48.55783741,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1826694,48.55785478,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1826961,48.55785342,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1827449,48.55783978,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1828436,48.55782318,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1828878,48.55777602,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1829143,48.55778559,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1829409,48.55779521,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830504,48.55782471,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830755,48.55782332,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831311,48.55786591,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831324,48.55787726,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830823,48.55787976,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830883,48.55793624,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831569,48.55793126,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832333,48.55793942,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831874,48.55798725,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832144,48.55800919,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.18317,48.55809078,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831743,48.55817728,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831757,48.5582115,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832017,48.55823397,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183226,48.55821068,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832235,48.55815336,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832737,48.55815225,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832983,48.55817313,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832721,48.55815058,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183268,48.55808147,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832665,48.55805844,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833401,48.55803288,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833685,48.55807856,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834439,48.55805794,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835216,48.558091,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835677,48.55803028,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835668,48.55801842,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835426,48.55803113,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835627,48.55802528,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835366,48.5580143,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835817,48.55795312,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836034,48.55791637,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835758,48.55789372,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835996,48.55788066,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836063,48.55788066,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836216,48.55779598,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835886,48.55773793,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835852,48.55771417,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
